date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:36:56	64501/64501	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:55%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/6777561-entrainez-vous-a-creer-un-magasin-de-bonbons	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/6777561-entrainez-vous-a-creer-un-magasin-de-bonbons.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site)
01:36:59	211102/211102	---MC-	200	added ('OK')	application/pdf	date:Tue,%2007%20Sep%202021%2023:36:59%20GMT	https://openclassrooms.com/fr/courses/5641796/certificate_example	openclassrooms.com/fr/courses/5641796/certificate_example.pdf	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:36:59	76802/76802	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:36:59%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/5641803-et-si-je-nutilise-pas-dide	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/5641803-et-si-je-nutilise-pas-dide.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:01	73352/73352	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:00%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140156-simplifiez-votre-developpement-avec-un-editeur-de-code	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140156-simplifiez-votre-developpement-avec-un-editeur-de-code.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:02	73928/73928	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:01%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140251-decouvrez-les-avantages-dun-ide-complet	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140251-decouvrez-les-avantages-dun-ide-complet.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:03	72350/72350	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:02%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140351-choisissez-ledition-adaptee-a-votre-besoin	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140351-choisissez-ledition-adaptee-a-votre-besoin.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:04	65552/65552	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:03%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/exercises/3401	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/exercises/3401.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:05	73417/73417	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:04%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140416-telechargez-et-installez-visual-studio-community	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140416-telechargez-et-installez-visual-studio-community.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:06	74111/74111	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:05%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140451-decouvrez-linterface-graphique-de-visual-studio	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140451-decouvrez-linterface-graphique-de-visual-studio.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:07	71818/71818	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:06%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140506-creez-votre-premier-projet-avec-visual-studio	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140506-creez-votre-premier-projet-avec-visual-studio.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:08	74889/74889	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:07%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140546-personnalisez-votre-environnement-de-developpement	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140546-personnalisez-votre-environnement-de-developpement.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:09	74242/74242	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:08%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140631-utilisez-les-raccourcis-pour-etre-plus-efficace	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140631-utilisez-les-raccourcis-pour-etre-plus-efficace.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:10	66485/66485	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:09%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/exercises/3419	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/exercises/3419.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:11	72290/72290	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:10%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140726-clonez-une-application-existante	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140726-clonez-une-application-existante.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:12	71480/71480	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:11%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140931-gerez-les-conflits-avec-git	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140931-gerez-les-conflits-avec-git.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:13	77373/77373	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:12%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140961-envoyez-votre-code-vers-le-serveur	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140961-envoyez-votre-code-vers-le-serveur.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:14	66635/66635	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:13%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/exercises/3421	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/exercises/3421.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:15	72186/72186	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:14%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/7225996-et-si-je-nutilise-pas-dide-annexe	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/7225996-et-si-je-nutilise-pas-dide-annexe.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement)
01:37:16	73895/73895	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:15%20GMT	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes?status=published	openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes6f1b.html	(from https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes/4384756-tirez-pleinement-parti-de-ce-cours)
01:37:17	64019/64019	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:16%20GMT	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site?status=published	openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site6f1b.html	(from https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site/4270561-pourquoi-ecrire-des-tests)
01:37:18	77290/77290	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:17%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement?status=published	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement6f1b.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/5641803-et-si-je-nutilise-pas-dide)
01:37:18	10099/10099	---MC-	302	error ('Found')	text/html	date:Tue,%2007%20Sep%202021%2023:37:18%20GMT	https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/7225996-et-si-je-nutilise-pas-dide-annexe?status=draft	openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/7225996-et-si-je-nutilise-pas-dide-annexe2ba5	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/5641803-et-si-je-nutilise-pas-dide)
01:37:20	71919/71919	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:19%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140251-decouvrez-les-avantages-dun-ide-complet)
01:37:21	74200/74200	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:20%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c	openclassrooms.com/fr/courses/5641591-testez-votre-application-c.html	(from https://openclassrooms.com/fr/courses/5641796-adoptez-visual-studio-comme-environnement-de-developpement/6140961-envoyez-votre-code-vers-le-serveur)
01:37:23	211077/211077	---MC-	200	added ('OK')	application/pdf	date:Tue,%2007%20Sep%202021%2023:37:23%20GMT	https://openclassrooms.com/fr/courses/5559091/certificate_example	openclassrooms.com/fr/courses/5559091/certificate_example.pdf	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:23	70294/70294	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:23%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5575111-decouvrez-la-problematique-de-debogage-de-code	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5575111-decouvrez-la-problematique-de-debogage-de-code.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:25	66550/66550	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:24%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5579931-preparez-votre-environnement-de-cours	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5579931-preparez-votre-environnement-de-cours.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:25	78376/78376	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:25%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566652-arretez-vous-sur-la-bonne-exception	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566652-arretez-vous-sur-la-bonne-exception.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:27	73347/73347	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:26%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566654-mettez-en-place-des-points-darret	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566654-mettez-en-place-des-points-darret.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:28	70647/70647	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:27%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566656-definissez-des-points-darret-conditionnels	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566656-definissez-des-points-darret-conditionnels.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:29	71299/71299	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:28%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5571928-controlez-lexecution-du-code	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5571928-controlez-lexecution-du-code.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:30	74049/74049	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:29%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5591716-fixez-enfin-ce-bug	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5591716-fixez-enfin-ce-bug.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:31	70096/70096	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:30%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/exercises/3093	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/exercises/3093.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:32	73165/73165	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:32%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566662-gerez-les-donnees-dans-le-panneau-locals	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566662-gerez-les-donnees-dans-le-panneau-locals.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:33	68966/68966	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:33%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566664-choisissez-laffichage-des-valeurs-de-vos-types	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566664-choisissez-laffichage-des-valeurs-de-vos-types.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:33	69328/69328	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:33%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566666-surveillez-vos-donnees-avec-les-panneaux-watch	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566666-surveillez-vos-donnees-avec-les-panneaux-watch.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:35	77670/77670	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:34%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566673-modifiez-directement-la-valeur-des-donnees	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5566673-modifiez-directement-la-valeur-des-donnees.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:36	71807/71807	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:35%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/exercises/3094	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/exercises/3094.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c)
01:37:39	211075/211075	---MC-	200	added ('OK')	application/pdf	date:Tue,%2007%20Sep%202021%2023:37:39%20GMT	https://openclassrooms.com/fr/courses/5641591/certificate_example	openclassrooms.com/fr/courses/5641591/certificate_example.pdf	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:39	79732/79732	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:39%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5641598-pourquoi-tester-son-application	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5641598-pourquoi-tester-son-application.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:41	76144/76144	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:40%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5654966-identifiez-les-differents-types-de-tests	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5654966-identifiez-les-differents-types-de-tests.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:42	76675/76675	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:41%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5656581-decouvrez-les-principes-du-test-driven-development-tdd	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5656581-decouvrez-les-principes-du-test-driven-development-tdd.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:43	73899/73899	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:42%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5656591-gerez-vos-dependances	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5656591-gerez-vos-dependances.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:44	82364/82364	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:43%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5656601-comment-ecrire-un-test-qui-apporte-de-la-valeur	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5656601-comment-ecrire-un-test-qui-apporte-de-la-valeur.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:45	68797/68797	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:44%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/exercises/3128	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/exercises/3128.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:46	85692/85692	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:45%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696216-ecrivez-votre-premier-test-unitaire-naif	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696216-ecrivez-votre-premier-test-unitaire-naif.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:47	78777/78777	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:46%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5791126-les-principes-dun-framework-de-test	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5791126-les-principes-dun-framework-de-test.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:48	91077/91077	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:47%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696226-utilisez-le-framework-de-test-mstest	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696226-utilisez-le-framework-de-test-mstest.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:49	82315/82315	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:48%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696236-decouvrez-les-assertions	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696236-decouvrez-les-assertions.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:50	92535/92535	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:49%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5791236-creez-un-faux-objet-pour-simuler-des-comportements	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5791236-creez-un-faux-objet-pour-simuler-des-comportements.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:51	82582/82582	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:50%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696246-utilisez-le-framework-de-simulacre-moq	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5696246-utilisez-le-framework-de-simulacre-moq.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:52	83025/83025	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:51%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/6777966-entrainez-vous-a-utiliser-les-tests-pour-detecter-un-probleme-dans-une-application	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/6777966-entrainez-vous-a-utiliser-les-tests-pour-detecter-un-probleme-dans-une-application.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:53	67706/67706	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:52%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/exercises/3129	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/exercises/3129.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:54	92156/92156	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:53%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5748021-mesurez-la-couverture-de-vos-tests	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5748021-mesurez-la-couverture-de-vos-tests.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:55	88468/88468	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:54%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5748031-testez-l-acces-a-la-base-de-donnees	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5748031-testez-l-acces-a-la-base-de-donnees.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:56	96685/96685	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:55%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5791376-les-solutions-au-probleme-de-la-base-de-donnees	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5791376-les-solutions-au-probleme-de-la-base-de-donnees.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:57	83203/83203	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:56%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5748041-testez-des-services-web	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5748041-testez-des-services-web.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:58	63107/63107	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:57%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/exercises/3177	openclassrooms.com/fr/courses/5641591-testez-votre-application-c/exercises/3177.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c)
01:37:59	71925/71925	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:58%20GMT	https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c?status=published	openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c6f1b.html	(from https://openclassrooms.com/fr/courses/5559091-deboguez-vos-applications-c/5575111-decouvrez-la-problematique-de-debogage-de-code)
01:38:00	74200/74200	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Sep%202021%2023:37:59%20GMT	https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c?status=published	openclassrooms.com/fr/courses/5641591-testez-votre-application-c6f1b.html	(from https://openclassrooms.com/fr/courses/5641591-testez-votre-application-c/5641598-pourquoi-tester-son-application)
